StockCode,Month,Year,TotalSales
22811,8,2011,250.7
22908,9,2011,227.22000000000003
23236,9,2011,1531.9099999999999
22307,11,2011,296.80000000000007
23388,12,2011,128.65
23404,9,2011,688.05
22555,10,2011,858.0000000000002
21936,11,2011,108.93
23301,12,2011,726.0799999999999
22620,12,2011,226.01999999999998
84519A,10,2011,9.54
22897,11,2011,265.46000000000004
22554,12,2011,268.94
22445,11,2011,156.13000000000002
22572,9,2011,136.85
22417,9,2011,306.1
21534,10,2011,174.75000000000006
22043,11,2011,79.80000000000001
22550,11,2011,292.3
78124,11,2011,27.5
21035,12,2011,336.88
20978,9,2011,148.75
15058B,9,2011,7.95
22946,10,2011,1353.5100000000004
23374,11,2011,377.2
21936,9,2011,289.75
23417,10,2011,26.399999999999995
84921,10,2011,11.25
72132,11,2011,15.6
22133,12,2011,15.299999999999999
23009,8,2011,191.39999999999998
22254,12,2011,30.0
35598D,8,2011,31.200000000000003
21207,12,2011,19.799999999999997
22053,10,2011,25.0
16046,8,2011,26.35
72800D,9,2011,28.049999999999997
22614,12,2010,49.29999999999999
22570,2,2011,977.13
21876,3,2011,768.11
21386,3,2011,45.05
22055,5,2011,181.5
22898,7,2011,191.1
21329,12,2010,61.04999999999999
21535,4,2011,504.7500000000001
22030,5,2011,100.8
22423,6,2011,8216.349999999999
23158,7,2011,488.24
22423,8,2011,8921.7
21011,12,2010,26.099999999999998
21498,12,2010,200.5
85152,4,2011,862.44
23299,5,2011,1646.25
23133,7,2011,403.65
20671,12,2010,12.5
22475,7,2011,39.6
20726,12,2010,765.1999999999999
22285,3,2011,420.75
22624,3,2011,779.45
20914,3,2011,962.6499999999999
22407,3,2011,3.75
22771,6,2011,719.77
23263,7,2011,348.71000000000004
21675,12,2010,45.900000000000006
22649,2,2011,376.19999999999993
22027,3,2011,172.8
16237,4,2011,39.06
85212,7,2011,41.75999999999999
23076,3,2011,300.0
22729,4,2011,1707.0
22939,4,2011,99.00000000000001
23029,6,2011,321.75
22597,7,2011,39.95
23092,8,2011,221.2
22201,2,2011,17.0
22629,2,2011,2061.4500000000003
22644,3,2011,129.04999999999998
47421,4,2011,10.5
21123,7,2011,71.25
84970S,8,2011,243.95000000000005
22627,3,2011,8.5
20982,5,2011,68.85
23075,7,2011,74.7
20778,2,2011,8.25
22569,5,2011,467.61
22560,4,2011,436.02
62018,6,2011,1236.4
21784,12,2010,149.25
22975,1,2011,201.25
22385,4,2011,789.3800000000001
22245,4,2011,60.349999999999994
21586,4,2011,68.85
85094,4,2011,12.920000000000002
22496,3,2011,17.700000000000003
21108,4,2011,6610.8
21466,1,2011,71.25
16045,7,2011,84.0
22321,1,2011,20.4
22647,1,2011,178.13
84030E,3,2011,93.5
11001,5,2011,162.24
72800B,1,2011,5.1
22199,12,2010,196.25
35649,8,2011,10.05
22981,6,2011,39.15
22963,5,2011,177.36
22215,7,2011,85.0
21981,6,2011,10.439999999999998
21773,7,2011,30.0
84744,12,2010,23.75
15056BL,6,2011,774.95
85214,3,2011,59.39999999999999
22207,6,2011,138.0
21972,6,2011,39.15
21684,1,2011,20.4
21358,1,2011,42.5
21789,2,2011,3.4
44092C,2,2011,3.4
21625,12,2010,166.8
85038,8,2011,102.60000000000002
21407,12,2010,72.25
90201A,5,2011,23.6
21586,12,2010,233.40000000000003
51020B,3,2011,2.32
90162C,5,2011,8.850000000000001
72800B,4,2011,17.849999999999998
21157,4,2011,4.2
22084,8,2011,17.7
21890,2,2011,159.3
22345,12,2010,85.80000000000001
21070,3,2011,15.0
84951B,8,2011,7.11
84984A,5,2011,18.6
37488A,4,2011,10.14
22265,6,2011,0.65
10120,12,2010,3.36
23185,8,2011,6.959999999999999
35610C,12,2010,30.0
84847,7,2011,26.25
22534,8,2011,67.62
21987,8,2011,84.5
72122,4,2011,6.6499999999999995
21284,2,2011,11.83
22266,8,2011,12.16
84799,12,2010,60.480000000000004
16012,4,2011,5.88
22497,3,2011,46.75
23176,9,2011,575.71
22745,10,2011,432.46000000000004
23089,9,2011,663.6
22075,11,2011,474.9100000000001
82552,11,2011,738.6899999999999
22553,9,2011,841.05
22450,10,2011,10.05
23107,10,2011,127.16
23571,12,2011,346.49999999999994
22228,11,2011,12.479999999999999
23039,11,2011,101.4
21991,10,2011,58.31
22325,11,2011,153.45000000000002
22599,9,2011,76.97999999999999
84832,9,2011,273.9
84638,8,2011,6.95
22673,10,2011,38.67
23551,10,2011,178.62
22293,11,2011,11.6
23027,11,2011,124.8
22903,11,2011,99.84
22811,10,2011,404.99999999999994
23479,10,2011,211.95
22496,9,2011,50.150000000000006
21749,10,2011,4.2
23325,10,2011,171.89999999999998
21850,10,2011,19.8
23341,10,2011,414.8
22577,8,2011,55.25
20831,12,2011,37.92
72780,12,2011,5.1
35916A,8,2011,5.1
72131,8,2011,1.95
84247E,9,2011,53.10000000000001
22107,11,2011,175.08
21528,9,2011,62.550000000000004
35598D,10,2011,38.720000000000006
23180,10,2011,24.75
23564,12,2011,22.5
20766,9,2011,18.75
90214L,7,2011,15.0
23407,12,2011,199.0
21042,9,2011,65.45
21832,9,2011,112.19
20772,12,2011,12.61
23052,5,2011,1064.75
85184C,12,2010,460.3
22328,12,2010,4769.999999999997
21733,1,2011,4787.299999999999
47503A,8,2011,215.46
22556,12,2010,669.9000000000001
22785,6,2011,20.25
22115,4,2011,113.20000000000002
22660,12,2010,103.35
21715,7,2011,155.54999999999998
17107D,12,2010,86.69999999999999
22196,12,2010,191.25
84970S,1,2011,486.5099999999999
16161U,2,2011,126.0
23158,5,2011,596.9599999999999
20984,5,2011,25.499999999999996
22551,8,2011,897.75
22383,2,2011,1126.35
20969,8,2011,1261.3200000000002
21755,8,2011,651.45
22515,1,2011,98.10000000000001
51014A,7,2011,93.6
22626,2,2011,255.0
21441,3,2011,22.1
21927,5,2011,92.5
22814,1,2011,50.4
23070,6,2011,33.2
21470,8,2011,56.25
22784,12,2010,343.05
22507,2,2011,1474.5299999999997
21547,3,2011,50.150000000000006
85204,3,2011,3.3600000000000003
20897,8,2011,130.04999999999998
21577,2,2011,56.25
82552,4,2011,394.74999999999994
22902,1,2011,255.09999999999997
21200,3,2011,70.94999999999999
20772,5,2011,22.95
51014A,8,2011,163.8
22634,8,2011,806.8499999999999
35599D,8,2011,17.700000000000003
85178,1,2011,365.0
22393,4,2011,76.5
22753,8,2011,35.7
84985A,1,2011,30.449999999999996
84519B,1,2011,71.8
84884A,6,2011,79.0
22255,3,2011,45.9
72799F,6,2011,53.1
23102,8,2011,78.39999999999999
21058,8,2011,95.2
21355,3,2011,11.25
84665,3,2011,47.6
22233,5,2011,1.65
85071D,7,2011,31.979999999999997
47422,1,2011,7.140000000000001
35967,7,2011,1.52
84032B,8,2011,17.700000000000003
20893,7,2011,17.849999999999998
84805A,2,2011,22.5
84817,5,2011,25.200000000000003
21973,1,2011,11.6
37501,6,2011,48.650000000000006
84931A,2,2011,2.55
21188,3,2011,207.95000000000002
22987,6,2011,10.5
85034C,12,2011,150.12
21866,9,2011,57.42
22465,9,2011,383.54999999999995
23444,11,2011,375.0
21096,8,2011,28.86
22029,11,2011,266.12000000000006
23128,11,2011,261.79
22786,11,2011,39.59
21843,9,2011,654.8999999999999
22575,9,2011,218.39999999999998
22710,10,2011,363.0
72817,8,2011,15.0
23215,9,2011,831.8499999999999
23227,10,2011,254.92
22301,12,2011,130.04999999999998
22915,8,2011,125.1
22588,11,2011,346.85999999999996
22534,9,2011,229.98000000000002
22302,9,2011,300.9
22779,11,2011,420.75
21464,10,2011,128.75
84969,9,2011,106.03999999999999
21200,9,2011,240.14999999999998
84674,10,2011,29.5
21627,10,2011,44.849999999999994
79160,12,2011,16.8
21868,9,2011,13.16
22221,11,2011,39.8
21531,10,2011,611.6999999999999
84926D,9,2011,28.999999999999993
21369,9,2011,32.5
22564,12,2011,71.17
23451,12,2011,72.15
72816,10,2011,470.53999999999996
90085,12,2011,10.2
21196,10,2011,1.65
22394,9,2011,7.6499999999999995
21379,11,2011,7.5
22363,8,2011,26.550000000000004
22302,12,2010,228.60000000000002
21774,10,2011,120.51
84974,9,2011,9.95
23015,10,2011,41.25
22919,3,2011,145.59999999999997
85163B,5,2011,12.75
85053,5,2011,220.5
21700,7,2011,66.3
22720,12,2010,1011.6
22784,4,2011,418.79999999999995
85016,4,2011,31.200000000000003
22566,1,2011,42.5
21894,7,2011,8.75
23306,8,2011,545.1999999999999
21407,1,2011,136.5
10135,1,2011,217.79999999999998
22465,6,2011,158.39999999999998
85035B,7,2011,25.5
20764,8,2011,56.25
23126,7,2011,217.8
22766,1,2011,1040.55
20726,4,2011,875.95
22356,5,2011,379.20000000000005
21985,5,2011,104.39999999999998
22493,6,2011,259.04999999999995
21181,1,2011,1193.4
22983,2,2011,264.96000000000004
22665,6,2011,135.70000000000002
22626,6,2011,297.5
84819,12,2010,198.05
20996,12,2010,6.3
21630,12,2010,35.8
21843,4,2011,861.9499999999998
84352,12,2010,195.39999999999998
90210D,12,2010,105.0
22974,3,2011,302.24999999999994
22141,7,2011,233.70000000000002
84406B,7,2011,306.75
22637,5,2011,346.79999999999995
85066,8,2011,1403.4
82567,2,2011,54.60000000000001
84818,4,2011,104.55
90192,5,2011,24.75
22075,12,2010,574.5
21328,4,2011,47.84999999999999
21430,5,2011,455.04
18094C,12,2010,16.25
22093,6,2011,26.25
22815,3,2011,45.36
85202,1,2011,3.7800000000000002
22771,2,2011,625.9200000000001
23042,5,2011,66.5
22899,6,2011,155.4
84974,4,2011,39.8
22905,12,2010,70.80000000000001
22221,7,2011,19.9
84029E,2,2011,3.75
23255,4,2011,153.55
23041,5,2011,91.30000000000001
21830,1,2011,161.28
23044,6,2011,66.4
23002,6,2011,111.72
21459,2,2011,72.14999999999999
21439,2,2011,228.75
22393,3,2011,45.9
85232D,5,2011,24.75
21329,3,2011,28.049999999999997
22992,2,2011,594.4499999999998
22086,4,2011,29.500000000000004
22924,4,2011,20.4
21333,3,2011,11.8
21742,12,2010,35.7
22564,4,2011,401.75
21989,12,2010,98.84
23153,5,2011,112.5
17084P,6,2011,10.29
72760B,12,2010,179.1
23181,8,2011,123.75
21723,2,2011,11.049999999999999
72807C,2,2011,76.5
22208,4,2011,33.0
21115,1,2011,108.0
17011F,12,2010,2.1
84744,3,2011,46.25
90036D,5,2011,23.85
22447,3,2011,10.05
21775,8,2011,3.75
22395,7,2011,15.299999999999999
23148,11,2011,229.07999999999998
21463,9,2011,606.1000000000001
90201D,9,2011,76.70000000000002
21212,10,2011,1022.8
23256,11,2011,1328.5
21703,12,2011,54.59
85020,11,2011,18.900000000000002
22633,9,2011,1377.9
21262,10,2011,138.65000000000003
22113,9,2011,1848.81
22414,11,2011,121.61999999999999
23238,11,2011,964.3499999999999
23194,10,2011,173.32999999999998
22969,12,2011,261.0
23394,10,2011,348.75
85034B,11,2011,644.15
22866,8,2011,306.6
23060,8,2011,37.44
22882,12,2011,3.9
72760B,9,2011,149.25
23421,10,2011,118.56
21872,12,2011,63.29
17091J,12,2011,82.08000000000001
37446,8,2011,92.20000000000002
20956,12,2011,37.5
15044C,10,2011,14.75
22842,10,2011,175.5
21508,11,2011,80.47
85212,11,2011,19.72
20751,8,2011,172.20000000000005
23022,10,2011,83.2
23235,11,2011,49.13
72799F,8,2011,35.400000000000006
21383,11,2011,25.35
16156L,12,2011,10.5
23086,10,2011,22.5
82613B,10,2011,2.5
20707,9,2011,8.629999999999999
22714,10,2011,101.52
22133,11,2011,27.909999999999997
84976,11,2011,9.48
10125,9,2011,178.5
90103,11,2011,5.1
22299,9,2011,30.0
22762,12,2011,89.69999999999999
21070,9,2011,29.96
90022,9,2011,15.0
21503,11,2011,21.0
90146,10,2011,33.75
21382,12,2011,2.25
84279B,4,2011,243.18
23142,9,2011,52.0
22485,12,2010,127.5
21213,12,2010,546.8999999999999
84997D,1,2011,2702.6400000000003
82552,2,2011,468.5
22268,2,2011,165.73
22522,5,2011,135.15
22382,5,2011,1082.4
21174,6,2011,585.9200000000001
21239,7,2011,147.05
21174,8,2011,499.20000000000005
79067,12,2010,496.25
48116,3,2011,766.5
20685,8,2011,1077.6999999999998
21871,8,2011,1095.94
21891,12,2010,166.25
20975,3,2011,777.25
47599A,1,2011,563.56
22690,5,2011,1042.1
22994,7,2011,36.96
21709,8,2011,64.35000000000001
85062,1,2011,231.29999999999998
23188,6,2011,330.0
22276,1,2011,35.699999999999996
85053,1,2011,29.400000000000002
22775,12,2010,182.5
22726,6,2011,1983.75
21985,4,2011,119.99000000000001
21989,1,2011,115.6
22271,2,2011,256.65000000000003
22276,3,2011,165.75
20780,12,2010,127.17
22248,3,2011,141.10000000000002
21320,4,2011,54.510000000000005
82613B,1,2011,33.6
22535,1,2011,33.6
79191C,4,2011,30.599999999999998
21218,1,2011,577.5
21527,3,2011,524.55
22084,6,2011,360.35
16045,6,2011,48.0
22173,8,2011,718.7499999999999
22254,4,2011,91.25
22454,7,2011,20.650000000000002
22161,7,2011,77.14000000000001
22955,2,2011,225.3
71053,1,2011,180.87
23301,8,2011,984.5999999999999
23180,5,2011,49.5
21485,8,2011,391.04999999999995
22495,7,2011,20.650000000000002
21333,12,2010,70.80000000000001
22085,4,2011,146.24999999999997
22909,1,2011,9.35
16161G,7,2011,15.0
20992,4,2011,38.25
22814,7,2011,40.32
22057,12,2010,59.599999999999994
23068,7,2011,173.51000000000002
23336,6,2011,12.48
22575,12,2010,126.74999999999999
21260,4,2011,416.75
22029,1,2011,270.71999999999997
85038,6,2011,42.0
21618,1,2011,90.0
84341B,7,2011,41.04
22717,8,2011,60.48
22668,8,2011,244.85
90185A,12,2010,12.75
85159A,12,2010,42.7
22732,7,2011,68.75
85036A,6,2011,42.5
20794,4,2011,37.2
21872,8,2011,61.25
84806B,7,2011,104.39999999999999
20761,2,2011,22.5
22878,5,2011,12.600000000000001
22251,7,2011,26.25
79063D,3,2011,3.8
21882,3,2011,10.4
22994,10,2011,90.72000000000001
47503A,10,2011,183.96000000000004
21559,11,2011,589.2600000000001
23311,12,2011,423.30000000000007
22383,11,2011,1429.3299999999997
23375,9,2011,214.01999999999998
23388,10,2011,1459.6500000000003
22532,11,2011,28.980000000000004
22178,12,2011,1759.2000000000003
20712,10,2011,1986.3299999999997
22438,11,2011,74.10000000000001
22321,8,2011,40.8
21851,11,2011,13.239999999999998
22456,9,2011,618.3
23537,11,2011,208.65000000000003
23085,9,2011,1031.2
23526,10,2011,2508.74
22640,9,2011,17.849999999999998
20956,9,2011,232.38
22089,10,2011,47.2
21189,10,2011,9.899999999999999
23007,9,2011,770.5499999999998
21263,8,2011,54.599999999999994
23145,9,2011,212.76
22547,12,2011,39.79
22825,10,2011,71.55
22134,11,2011,14.64
85187,11,2011,9.9
23177,9,2011,481.05
37340,10,2011,77.22
84843,10,2011,148.75
22819,10,2011,91.74000000000001
90082A,10,2011,6.35
23544,11,2011,107.25
84849A,9,2011,49.010000000000005
21466,12,2011,33.71
21471,9,2011,48.75
21774,6,2011,6.25
23491,12,2011,239.25
23282,12,2011,8.27
22594,12,2010,152.14999999999998
21259,2,2011,350.85
21988,3,2011,66.3
M,4,2011,10108.5
72807A,5,2011,221.0
21175,7,2011,1828.3799999999997
44091A,7,2011,0.42
22152,1,2011,41.16
48194,5,2011,1455.5
21034,2,2011,56.04999999999998
21069,2,2011,165.07
22350,4,2011,40.8
22427,7,2011,1118.3000000000002
84898F,12,2010,23.099999999999998
22331,3,2011,241.5
21990,5,2011,50.150000000000006
23238,6,2011,1303.6
23090,8,2011,159.35999999999999
21071,12,2010,260.51
82482,3,2011,1489.6499999999996
22355,4,2011,462.19999999999993
23177,6,2011,177.75
85099C,7,2011,1468.9600000000003
22231,2,2011,179.79999999999995
22953,12,2010,153.75
79066K,12,2010,38.25
82551,12,2010,126.14999999999999
21385,2,2011,218.45
22470,8,2011,740.45
23142,8,2011,93.6
21523,3,2011,1068.6
21114,6,2011,140.0
22747,1,2011,67.2
85114A,12,2010,200.4
22639,12,2010,192.14999999999998
21644,5,2011,21.25
22037,12,2010,45.36
84988,2,2011,467.99999999999994
23353,8,2011,314.88
20961,2,2011,65.0
22096,12,2010,22.5
85205B,2,2011,76.5
85032A,3,2011,25.200000000000003
21054,5,2011,196.89999999999998
85230A,6,2011,24.0
20867,12,2010,92.5
23106,5,2011,124.27000000000001
22084,7,2011,47.2
17129F,6,2011,54.58
21557,4,2011,61.95
84813,6,2011,51.0
22179,7,2011,138.9
23179,6,2011,26.009999999999998
22549,6,2011,130.5
22818,7,2011,35.28
21775,3,2011,5.0
21557,12,2010,67.85000000000001
85159B,2,2011,60.0
22063,4,2011,44.25
22248,1,2011,56.19
21447,12,2010,26.25
21311,8,2011,51.04
84660B,8,2011,128.77
21588,4,2011,63.74999999999999
72128,7,2011,26.349999999999998
84616,5,2011,59.9
84596F,12,2010,80.07000000000001
22414,2,2011,71.55000000000001
22808,12,2010,109.15000000000002
21251,4,2011,2.95
22032,5,2011,15.120000000000001
22584,8,2011,79.05
22943,5,2011,14.850000000000001
79164,2,2011,3.3
21313,8,2011,143.28
21288,8,2011,35.400000000000006
21638,11,2011,121.80000000000001
23170,10,2011,1234.6599999999999
22418,10,2011,689.5499999999997
22722,10,2011,2907.5499999999997
23311,11,2011,1964.5499999999988
23231,11,2011,231.0
22246,11,2011,101.86
20726,12,2011,280.50000000000006
23295,11,2011,718.8399999999999
85199L,11,2011,102.05000000000001
23148,12,2011,67.23
21329,9,2011,173.22999999999996
82567,10,2011,58.989999999999995
22048,11,2011,31.5
22203,10,2011,71.21000000000001
23457,11,2011,271.35
23550,11,2011,105.0
21262,12,2011,32.45
23122,11,2011,147.09999999999997
22600,10,2011,362.5299999999999
21944,11,2011,51.0
90161C,10,2011,44.550000000000004
20838,9,2011,46.75
23326,9,2011,494.49000000000007
22723,9,2011,67.15
85231B,9,2011,110.85
21447,9,2011,18.75
35961,12,2011,56.949999999999996
20831,9,2011,35.7
23029,12,2011,92.39999999999999
23490,12,2011,157.5
21982,12,2011,39.69
15058C,9,2011,7.95
72133,9,2011,5.0
22512,11,2011,39.81
23466,11,2011,200.25
72803A,8,2011,80.75
23293,10,2011,758.6199999999994
22893,12,2011,11.34
23285,12,2011,0.85
20712,12,2010,539.4
21866,4,2011,41.47
22609,4,2011,30.599999999999998
21524,4,2011,723.1499999999997
72741,5,2011,388.8
82482,5,2011,2002.5299999999988
21754,5,2011,1787.6000000000004
22077,5,2011,792.0
22908,5,2011,391.27
15056BL,5,2011,1040.25
20682,5,2011,74.75
22904,6,2011,407.10000000000014
23240,6,2011,3295.05
22565,4,2011,30.599999999999998
21385,4,2011,283.04999999999995
22692,5,2011,862.05
23243,6,2011,3260.9500000000003
22294,6,2011,278.75
22192,8,2011,720.8
85054,4,2011,50.150000000000006
23118,5,2011,902.8
23204,5,2011,1089.9
22983,7,2011,159.48
22991,2,2011,483.29999999999995
20974,2,2011,109.2
84535A,4,2011,169.5
23283,5,2011,1935.6500000000003
22957,1,2011,1584.7000000000003
20767,6,2011,33.15
84581,6,2011,60.0
10002,12,2010,190.39999999999998
48173C,12,2010,422.70000000000005
21891,1,2011,272.64
20992,3,2011,39.099999999999994
21747,6,2011,90.0
21251,1,2011,123.90000000000003
85211,3,2011,29.7
21901,6,2011,98.15000000000002
22817,7,2011,55.44
22679,12,2010,27.5
48138,1,2011,1501.5
22478,4,2011,672.8
22380,7,2011,96.6
84755,8,2011,926.3999999999996
48184,3,2011,1004.85
85231G,6,2011,56.949999999999996
20981,7,2011,141.95
22622,12,2010,2863.3999999999996
84754,12,2010,247.57
22064,3,2011,247.5
20717,7,2011,233.7
22216,2,2011,34.849999999999994
21708,7,2011,34.65
21207,1,2011,44.55
22773,4,2011,282.5
23064,5,2011,316.84999999999997
22896,3,2011,198.9
37495,5,2011,120.0
22066,3,2011,69.42
22346,12,2010,80.75999999999999
22416,7,2011,36.25
84877B,12,2010,30.0
22537,6,2011,35.28
84926F,12,2010,10.08
22730,6,2011,558.9
35912B,7,2011,1.25
22362,1,2011,326.65
22391,1,2011,56.099999999999994
22954,6,2011,20.0
21914,8,2011,544.4
23128,4,2011,277.20000000000005
21756,8,2011,172.55
85185D,5,2011,5.9
22601,8,2011,146.18
47570B,12,2010,138.45000000000002
17084N,2,2011,21.0
37340,6,2011,120.12
85036A,4,2011,81.33
21272,12,2010,48.75
21844,6,2011,218.3
22950,8,2011,1001.3
22978,8,2011,1022.4599999999999
22719,1,2011,78.82000000000001
21993,8,2011,126.25
20931,3,2011,45.0
21365,6,2011,39.0
21647,8,2011,37.800000000000004
84927A,7,2011,7.41
90120B,2,2011,4.25
90082B,2,2011,12.7
22091,5,2011,30.119999999999997
22165,4,2011,51.0
72799C,2,2011,8.850000000000001
90001D,6,2011,8.5
16014,2,2011,480.42
90198B,6,2011,17.0
21121,9,2011,686.25
23225,10,2011,392.09000000000003
23523,11,2011,215.73000000000002
20961,11,2011,305.77
21218,11,2011,807.2
23426,9,2011,1045.3499999999995
85014B,10,2011,2149.2700000000004
21928,12,2011,543.5
23406,9,2011,375.0
21213,10,2011,649.85
22175,11,2011,780.1999999999999
23309,11,2011,558.4000000000001
21992,11,2011,193.19
20723,10,2011,308.7
22940,8,2011,1529.25
21221,8,2011,31.25
21498,12,2011,157.5
21317,11,2011,110.45000000000002
23547,11,2011,73.5
10135,11,2011,207.76
23334,12,2011,48.510000000000005
23469,11,2011,394.25000000000006
21559,12,2011,81.17999999999999
21367,9,2011,9.75
21922,11,2011,48.43
22677,10,2011,148.75
21248,9,2011,8.7
23468,11,2011,66.0
22807,9,2011,76.70000000000002
16016,11,2011,119.0
84926A,12,2011,6.959999999999999
23473,10,2011,192.19000000000003
21263,12,2011,21.45
84929,8,2011,148.20000000000002
23193,12,2011,779.1
47599A,11,2011,54.6
21206,10,2011,102.29999999999998
21847,9,2011,14.850000000000001
17012A,10,2011,79.89999999999999
22341,11,2011,21.4
85184C,12,2011,38.35
90147,9,2011,19.9
22166,11,2011,7.95
21927,12,2011,13.75
48129,12,2011,161.55
23043,10,2011,125.0
22409,11,2011,5.0
22352,12,2011,53.40999999999999
22865,12,2010,1788.6000000000008
22168,1,2011,187.0
82482,2,2011,1004.4000000000003
20681,3,2011,19.5
22702,3,2011,61.8
22521,3,2011,124.1
84926A,4,2011,5.0
23207,4,2011,1184.1
23201,5,2011,3431.959999999999
84828,5,2011,345.88
22445,1,2011,73.75
16169M,3,2011,56.7
23206,6,2011,2562.7
23283,6,2011,727.1999999999998
20967,12,2010,393.75
21313,3,2011,239.09
16169M,1,2011,21.0
22270,4,2011,82.5
11001,4,2011,59.15
23175,8,2011,281.5
21232,8,2011,566.6099999999999
22085,12,2010,59.00000000000001
35915B,3,2011,128.7
22811,5,2011,17.700000000000003
21876,7,2011,78.75
48138,7,2011,1201.1999999999998
22633,12,2010,1854.0000000000005
20983,6,2011,96.9
22630,2,2011,1768.0500000000002
21880,2,2011,62.400000000000006
21253,4,2011,17.700000000000003
M,5,2011,4302.91
22192,12,2010,238.0
22129,3,2011,157.79999999999998
22663,2,2011,512.1
22813,5,2011,200.85
22951,6,2011,244.70000000000002
72803A,12,2010,34.0
23069,4,2011,12.5
21947,2,2011,192.2
84637,2,2011,5.95
84509C,8,2011,37.5
90195A,12,2010,62.64999999999999
22241,12,2010,7.5
22627,1,2011,448.8
22645,1,2011,146.45
22844,7,2011,773.5
20761,6,2011,30.0
22278,5,2011,84.15
22973,7,2011,70.94999999999999
22977,3,2011,187.5
22276,7,2011,15.299999999999999
35912B,3,2011,90.0
20659,12,2010,8.75
21135,2,2011,177.45
23228,5,2011,60.0
22508,7,2011,165.0
21051,7,2011,8.4
22293,8,2011,110.19999999999999
22973,5,2011,105.6
84847,1,2011,3.75
21448,1,2011,113.85
17084A,6,2011,5.25
22928,6,2011,65.45
22224,6,2011,262.55000000000007
90024F,2,2011,17.0
22480,8,2011,53.75
22214,1,2011,15.299999999999999
22447,4,2011,40.2
85048,1,2011,15.9
21991,5,2011,32.45
21114,7,2011,31.25
85114B,5,2011,36.3
22779,1,2011,221.26
21894,8,2011,48.75
90200B,7,2011,25.5
72122,7,2011,33.24999999999999
90093,7,2011,0.85
20846,7,2011,35.0
21787,8,2011,558.6499999999999
22532,8,2011,15.120000000000001
21808,12,2010,93.75
22364,8,2011,166.65
84356,6,2011,13.9
21427,1,2011,23.1
79066K,9,2011,88.31
22423,10,2011,11895.149999999996
23204,11,2011,632.5
85035C,11,2011,315.78999999999996
23293,11,2011,1249.8199999999997
22617,12,2011,502.45
23290,11,2011,522.4000000000001
23108,10,2011,1488.6599999999999
85066,10,2011,1128.96
23149,11,2011,22.410000000000004
22721,9,2011,154.34000000000003
85049G,9,2011,147.5
21730,10,2011,64.35000000000001
21981,11,2011,85.37
23263,12,2011,248.11
21191,11,2011,191.09999999999997
15044B,9,2011,17.700000000000003
23126,9,2011,656.05
23314,9,2011,1012.5
20652,8,2011,35.0
20758,11,2011,31.449999999999996
84952B,9,2011,22.5
71053,11,2011,341.67
21239,12,2011,28.9
22331,9,2011,256.05
21633,10,2011,12.75
84673B,10,2011,19.879999999999995
22378,12,2011,4.13
22535,12,2011,15.12
21809,12,2011,12.87
20658,9,2011,10.0
16054,8,2011,8.88
22975,12,2011,21.13
22410,11,2011,6.25
79190B,10,2011,2.52
85169A,12,2011,1.25
21415,12,2011,29.23
72128,10,2011,24.74
20758,12,2011,5.949999999999999
20707,10,2011,18.89
84507C,10,2011,12.75
20778,1,2011,6.6
21914,12,2010,723.75
85049A,12,2010,300.0
84970L,6,2011,654.27
22348,7,2011,251.59999999999997
22895,2,2011,555.9
21928,2,2011,1186.5
21928,4,2011,1136.2400000000002
22423,4,2011,12721.5
22853,6,2011,214.0
85071B,8,2011,45.239999999999995
21813,12,2010,153.45000000000002
21714,1,2011,63.75
20752,4,2011,71.4
22441,5,2011,132.3
82616B,1,2011,11.8
20773,7,2011,9.899999999999999
21210,7,2011,639.0999999999999
22693,2,2011,3799.11
22654,2,2011,843.9
22332,7,2011,80.85
18098C,2,2011,8.850000000000001
22914,3,2011,188.10000000000005
23161,5,2011,477.3
47590A,2,2011,733.9
17003,6,2011,751.3199999999999
22243,1,2011,771.3
21936,2,2011,523.45
22429,6,2011,378.25
22282,6,2011,63.75
22936,4,2011,3.25
23027,6,2011,62.4
22550,7,2011,368.64
22661,8,2011,543.8
23005,2,2011,28.560000000000002
22109,4,2011,203.97
21592,8,2011,106.25
22175,6,2011,38.35000000000001
20803,12,2010,45.36
15044A,12,2010,17.700000000000003
22228,7,2011,12.479999999999999
21788,5,2011,42.5
85130D,6,2011,26.4
84006,7,2011,40.8
90040A,3,2011,10.5
21269,5,2011,42.5
71477,2,2011,270.5
15030,6,2011,2.9
84251B,1,2011,4.5600000000000005
10125,3,2011,95.2
22538,12,2010,20.16
90201B,3,2011,17.700000000000003
10133,3,2011,70.55
90198B,5,2011,12.75
85019C,5,2011,1.25
90013C,5,2011,7.5
72232,6,2011,16.53
21992,3,2011,32.45
22838,7,2011,257.65
21829,2,2011,53.34
22526,1,2011,63.75
85204,6,2011,70.91999999999999
21123,1,2011,106.25
21246,7,2011,44.550000000000004
21749,12,2010,23.1
22439,8,2011,42.900000000000006
22959,8,2011,173.0
22538,7,2011,2.52
22559,5,2011,96.25
84638,12,2010,6.95
84313B,1,2011,25.5
22558,9,2011,1532.9899999999998
21122,10,2011,521.21
22959,11,2011,819.0
23089,11,2011,504.87
37500,9,2011,209.63000000000005
22739,9,2011,376.11
22794,11,2011,135.15
21804,11,2011,413.52
21155,11,2011,451.5200000000001
22728,9,2011,1628.17
84946,10,2011,1919.5300000000002
23222,10,2011,158.23
23182,11,2011,233.84999999999997
22829,8,2011,69.64999999999999
23438,11,2011,481.25
23326,11,2011,112.77000000000001
